0,1,2,3,4,5,6,7,8,9,label
-1.7284798651996995,-0.31461165773418087,-0.3126751923901952,0.4821239335005025,-0.5289919599178052,0.0038701809204154548,1.0134014580783997,0.45057134869826776,1.5388924970391566,0.07510308777519624,3
-0.7372523687229958,-0.3499393088791847,2.4490622553282333,-2.9100211083163106,0.49733658299304107,-0.002310548637545166,0.3856477601070511,1.7278783202345125,1.564436117917584,0.1244052363490498,1
-1.3847022137051244,0.6535302060304008,-0.23995961464238946,0.3541276354813756,-3.030178209225488,1.9720932560003333,0.24457796852648422,0.8689697014631085,0.22828895418020825,0.35770888561220443,3
-0.7257170802924799,-1.6436248982144368,-0.776777478034166,-0.27079498284851383,-1.0840480500546967,0.5521598431722488,0.5538189303109915,0.8817791029775045,1.8505980374133784,-0.36310204716940275,2
0.08697653180212374,-3.029995572931016,-0.9910719577202982,-0.36773931744827865,-0.07882604986782794,-0.5294496676234356,-0.3718666397822737,-1.2483737659510277,-0.4394234452209919,0.055858080518700524,2
1.3842150874338233,-0.9861170889106892,0.023368480785367803,-0.9465344032390768,-0.1439364366920994,0.3397802210831329,1.869040212493907,0.6949641082575985,0.3394344569283962,1.8385884796846017,3
0.5777071726627002,1.4362822945007991,1.8221681809785015,-0.5889594980307448,0.31082143001558016,-0.018568005476441243,-0.8756657902863417,-1.2702861942063128,-0.060689759440261455,0.5769724592844522,4
-2.958369232958189,1.0967745282365786,-0.3549528159015597,2.930467388404521,2.240218927676784,0.11702178926345794,-2.013503554768716,-0.08751150256625083,-1.466586590776994,-0.800869026223751,1
-2.603349220295242,2.1104696018923867,0.16729230312110627,0.07245887389962939,4.281984981927448,-1.8891275893122135,2.253469372666944,-1.8735973534593262,0.48915394543246854,-0.06553505841323513,3
0.34814555210770787,0.5227658278732101,-2.03738501379527,1.8156098101064542,0.6794180725692729,-0.490105475527879,-0.9300799957278685,-1.0513855753000891,-0.08319455190867397,0.6306211495389603,4
-0.24503142555363325,-1.663463416664533,1.4724066236300972,-0.3520484418875917,1.25762580189577,0.38470766782350324,-0.44971973079932986,-1.2771407696120671,0.9371246404584488,2.4783567615387274,3
-1.4974381279127207,3.4212490071524675,0.014688885520780848,-0.3765081735226715,0.8551515206586039,4.187824641941105,0.6278140743083452,-0.5715856581747836,-1.0808656015307814,0.3420650838803506,1
4.159050347616196,-0.6009267469299348,-1.5741461158353227,-0.5838140356210394,-0.2468233810074119,-0.6277112061013896,0.021423257043909818,0.47075784836361073,-1.0935771266117535,0.3313261370453323,1
-1.3367130408619265,-1.160415571716294,-0.8065577013944755,0.19810528709539063,-2.0962614846881937,-0.2658102580075703,-0.11602044454902623,-1.5885088548284498,0.10556500862481959,-0.6778127438939539,3
