0,1,2,3,4,5,6,7,8,9,label
-3.3206267874384863,-1.0111499566703401,-0.44505808829239973,-1.1268113247836073,-0.4840018635872048,1.0624891046142424,-0.9469153150025936,1.877099433560821,0.3571071101247128,-1.1730664515370788,4
-3.2553058619553457,-1.147880977135525,-0.8859832394250698,-1.6216115738064036,-0.3393827646856874,-0.5660643890685992,-0.5457137386986433,1.7468129882069507,1.087379834092041,-0.5757233155328159,1
-3.5300974786363892,-1.6188427349893144,0.9031172672376738,-0.7395207759170036,-1.2736775898302894,0.5945994997141004,2.6970084473933262,-0.06449936997795297,1.156441699668512,0.5237158394185379,1
-2.7584914329849983,-0.10457733447983371,-0.0912947957758135,0.7308338068573319,-0.12640694670540412,0.7609777544864834,0.35704110196728955,0.2280720322288071,-0.7840387890644778,-0.3751002962107181,2
-3.272512171145102,-1.20551769456701,-0.8318594587353477,0.8521158626083843,0.13382597655343462,-2.0008100207787876,-0.9697031866587296,1.71203609224126,-0.07395834767210739,2.2187083897047954,1
-2.3619749116834834,0.6534416406664387,-0.873018686273221,-0.6194671874948035,0.1923160422261802,-0.6337117364102549,-3.4824020519078402,1.815709154520387,2.5066054682053167,-3.968953812302891,4
-3.290954719923489,-0.9520248668921398,-0.4344544003958571,-0.5416040265619901,-0.30283527969560464,0.7562242534305759,2.784489220045242,-0.03768005037960641,0.7581739208046503,1.6794017380498678,4
-1.8207884790213433,0.431609069497163,8.73751151734854,0.3458862169578625,-4.588926129479226,2.4164162540592344,-1.3994308100264408,-1.4935665397433555,-1.3946657890960574,0.09512617704354186,3
-1.2070965739742436,3.397550012835918,-2.565422345365428,1.1097406727595418,2.0839011896396054,5.261866127499591,-1.810118320979473,0.42491023468327366,-1.3851064799867876,4.087132164615851,3
1.8244296505494344,-6.024071185223168,1.0065296965839416,0.25763461842732893,2.6338210617025406,0.7707665467474841,-1.7635123347161326,-2.2280448697500823,1.8636292649602713,-1.0373825586251608,3
-3.5012600311015283,-1.5826208267045383,0.8950656244264403,-0.8416680845806075,-1.2715769040513205,1.1999855824868053,2.101091952885565,0.17558978130425007,1.0238091275450367,1.1813975797653276,3
-3.736271502712462,-1.819399311172101,0.05528646546427253,-0.850942287682693,-0.9070389910208594,0.971728156153119,3.2614603879037163,-0.16812838298529786,2.2630381093311436,-1.6773242328801439,2
-3.2924254756525775,-0.9443742047789225,-0.46686745211485176,-0.6240141440945542,-0.317488019298505,1.0114978435062218,-0.8615678916942219,1.7252175039419748,0.2033225832315424,2.2846184643737026,2
2.0668293195618,-4.559416266870736,-1.6740638688424352,-1.599368771362177,0.33546432208400345,0.8535458312663543,-2.796494208355884,-1.3986750709264593,2.626602070262346,-0.10092490581464797,3
-3.666678496981854,-2.321023843453077,-0.18047780237198938,5.66110983624404,0.36762622839927817,0.7191634549417102,-1.356460516249959,0.19928634065879322,-0.32796681261069643,1.1739500325297967,1
0.2949062295833005,-5.286255497875386,0.42465321730935435,3.384417846348376,2.6378855450193353,-1.8304892236707127,0.13229270841261292,-2.2213461766946336,0.8545590869693361,-2.664537233413712,3
-2.741807753499096,0.42537226444940557,-1.4131594598784807,-1.2446887672586562,0.4325544479964683,-0.5416001222217586,0.9012381939866609,1.011830168585541,0.1024051495207863,0.17387076024940196,4
